date;customer_id;customer_gender;customer_age;check_no;chain;store_code;store_name;product_code;category_1;category_2;category_3;qty;sale
20.11.2021;33093;Woman;42;274184;B;6;Name 6;4617;NonMedication;11;153;1;9 234,84
23.11.2021;44783;Woman;38;284803;B;7;Name 7;4068;Medication;0;2;1;32,08
28.11.2021;8925;Woman;37;307596;A;3;Name 3;15516;Medication;1;33;0,25;18,68
26.10.2021;76211;Woman;32;184969;A;8;Name 8;25;Medication;1;18;0,15;9,64
14.10.2021;130283;Woman;47;142437;B;6;Name 6;232;Medication;1;18;1;49,55
29.09.2021;3771;Woman;40;92686;A;3;Name 3;14280;Medication;2;45;0,45;29,7
03.11.2021;4699;Woman;58;211931;B;5;Name 5;125;Medication;0;2;0,5;22,37
02.10.2021;78776;Man;57;101632;A;2;Name 2;2117;Medication;1;23;1;8,96
18.11.2021;91496;Man;34;263796;A;0;Name 0;8594;NonMedication;4;56;0,438;1 822,84
30.09.2021;8883;Woman;36;94810;B;5;Name 5;608;Medication;1;18;0,3;21,92
21.09.2021;78552;Woman;39;65732;A;1;Name 1;3381;Medication;1;35;1;105,8
07.09.2021;66105;Man;45;21410;A;8;Name 8;1099;NonMedication;13;184;5;167,06
03.09.2021;87564;Woman;42;7645;A;0;Name 0;9904;Medication;1;33;0,5;21,15
08.09.2021;16805;Woman;40;23493;A;1;Name 1;766;NonMedication;13;187;2;167,06
18.10.2021;116346;Woman;31;154781;A;4;Name 4;2891;NonMedication;4;77;1;4 852,24
04.10.2021;13639;Man;61;107004;B;6;Name 6;3251;NonMedication;13;190;0,067;1 262,25
26.11.2021;37454;Woman;70;299672;A;2;Name 2;1517;Medication;1;18;0,1;3,59
08.11.2021;93253;Woman;25;228922;A;0;Name 0;315;Medication;1;23;1;22,11
20.09.2021;120169;Woman;37;63017;B;6;Name 6;6033;NonMedication;12;172;1;2 614,22
03.11.2021;88900;Woman;35;211407;A;0;Name 0;1288;NonMedication;13;183;5;139,22
18.09.2021;125859;Man;43;57510;A;3;Name 3;5749;Medication;1;40;0,5;25,46
14.11.2021;78235;Woman;28;251769;A;3;Name 3;1099;NonMedication;13;184;50;1 670,63
02.11.2021;111211;Woman;49;206558;A;4;Name 4;2903;Medication;0;6;3,333;132,72
11.10.2021;96952;Woman;41;132213;A;2;Name 2;19;Medication;0;8;0,42;13,26
19.09.2021;115263;Woman;36;59054;A;4;Name 4;4778;Medication;1;31;2;40,46
09.10.2021;64215;Woman;31;124389;A;1;Name 1;2892;NonMedication;4;77;1;1 692,90
17.11.2021;96559;Woman;41;262248;B;5;Name 5;2730;Medication;1;18;1;68,47
04.10.2021;79826;Man;40;106061;A;0;Name 0;8981;Medication;0;2;0,333;29,76
25.09.2021;96362;Woman;40;79472;A;3;Name 3;16348;Medication;0;6;0,214;23,55
09.11.2021;120332;Man;48;231976;A;4;Name 4;9208;Medication;2;45;2;120,88
22.11.2021;51327;Man;40;280585;B;7;Name 7;3403;Medication;0;8;0,071;17,79
14.09.2021;53700;Man;35;42140;B;7;Name 7;944;NonMedication;13;197;2;340,31
01.10.2021;67511;Man;58;99406;A;8;Name 8;697;Medication;1;19;0,333;2,56
01.10.2021;59570;Man;48;96515;B;7;Name 7;655;Medication;1;32;1,667;227,69
12.11.2021;102508;Man;50;242344;A;4;Name 4;6022;Medication;1;27;0,4;10,92
15.11.2021;164;Man;37;252529;B;7;Name 7;2356;NonMedication;9;136;2;5 742,00
11.11.2021;111623;Woman;63;241552;A;8;Name 8;2080;Medication;0;2;0,333;15,46
21.09.2021;24732;Woman;60;67562;A;3;Name 3;618;Medication;1;21;1;10,73
11.10.2021;18356;Woman;30;129678;B;7;Name 7;6096;Medication;1;27;1;76,68
29.09.2021;10600;Man;34;92320;B;6;Name 6;1992;Medication;0;2;0,5;141,84
25.10.2021;31085;Woman;35;178054;B;7;Name 7;1204;Medication;1;28;1;55,9
06.09.2021;15470;Woman;36;18825;A;2;Name 2;2116;NonMedication;8;121;1;1 403,33
22.09.2021;30029;Woman;25;68802;A;1;Name 1;10767;Medication;1;35;1;78,9
14.09.2021;116155;Man;63;42347;A;4;Name 4;6075;Medication;1;31;0,15;17,21
01.09.2021;48677;Woman;21;67;B;7;Name 7;13652;Medication;1;21;1;60,62
22.10.2021;24660;Man;63;170983;A;3;Name 3;439;Medication;1;33;0,4;10,02
15.10.2021;14003;Woman;68;145925;B;6;Name 6;7427;Medication;0;2;0,5;28,72
16.09.2021;72700;Man;29;50807;A;8;Name 8;11856;Medication;1;33;0,5;26,22
06.09.2021;52662;Man;31;16037;B;7;Name 7;6531;Medication;0;8;0,5;39,61
09.11.2021;127408;Woman;79;231385;A;0;Name 0;3545;Medication;0;2;0,1;4,76
13.10.2021;101929;Woman;29;137492;A;4;Name 4;4874;Medication;1;23;1;41,65
20.10.2021;129477;Woman;41;164716;A;3;Name 3;12895;Medication;1;33;0,2;13,34
02.09.2021;129384;Woman;66;5515;A;3;Name 3;625;Medication;1;27;0,667;26,11
22.10.2021;89504;Man;49;169360;A;0;Name 0;7082;Medication;0;13;0,167;36,54
30.11.2021;6419;Man;28;313999;B;5;Name 5;890;Medication;1;27;5;11,34
18.10.2021;45392;Woman;70;154368;B;7;Name 7;12367;NonMedication;3;49;1;1 191,09
05.11.2021;51477;Man;39;217118;B;7;Name 7;474;Medication;0;8;0,333;47,05
29.10.2021;97547;Woman;45;192329;B;7;Name 7;4246;NonMedication;11;152;1;3 789,84
15.09.2021;111342;Woman;68;46289;A;4;Name 4;1295;NonMedication;17;231;1;579,15
07.09.2021;24120;Woman;59;22438;A;3;Name 3;2683;Medication;0;2;0,2;12,5
24.09.2021;30244;Woman;55;77123;B;5;Name 5;1156;Medication;1;28;1;13,84
22.11.2021;96976;Man;40;282546;A;2;Name 2;12841;Medication;0;1;1;205,39
14.11.2021;10375;Woman;48;251751;A;3;Name 3;2420;Medication;0;6;1;7,3
24.11.2021;68790;Man;34;293391;A;8;Name 8;6435;NonMedication;11;152;1;1 420,03
09.10.2021;24281;Man;69;124914;A;3;Name 3;6116;Medication;2;45;0,333;20,36
18.09.2021;89814;Woman;78;56259;A;0;Name 0;9903;Medication;1;33;0,333;13,97
09.10.2021;30790;Man;45;124928;A;3;Name 3;11843;Medication;0;11;0,05;3,27
20.11.2021;47665;Man;28;272952;A;3;Name 3;737;Medication;1;25;1;3,59
22.09.2021;79026;Man;22;68463;A;4;Name 4;872;Medication;1;27;1;93,82
04.09.2021;122355;Woman;50;12760;A;3;Name 3;54;Medication;0;13;0,167;4,19
13.09.2021;20069;Woman;31;38993;B;7;Name 7;6948;NonMedication;3;54;1;1 082,81
14.10.2021;47707;Woman;29;141105;B;7;Name 7;1399;Medication;1;33;1;130,86
21.09.2021;109935;Man;48;64553;A;4;Name 4;498;Medication;1;27;2;14,1
28.11.2021;43730;Woman;54;307602;A;3;Name 3;313;Medication;1;21;1;28,15
03.11.2021;110469;Woman;40;210475;A;4;Name 4;14023;Medication;0;8;0,333;37,35
28.11.2021;95256;Woman;33;306240;B;7;Name 7;2622;Medication;0;13;0,5;22,28
02.11.2021;102279;Woman;25;206471;A;4;Name 4;5144;Medication;1;27;1;15,93
28.09.2021;90042;Woman;46;87297;A;0;Name 0;3014;Medication;1;27;1;22,76
01.11.2021;71315;Man;29;205493;A;8;Name 8;9842;Medication;1;27;0,5;14,35
07.09.2021;14306;Woman;55;21062;B;6;Name 6;4418;Medication;0;9;0,036;8,8
28.10.2021;88000;Man;68;189740;A;0;Name 0;5144;Medication;1;27;0,5;8,6
08.09.2021;68683;Man;59;24853;A;8;Name 8;651;Medication;1;31;1;27,88
22.09.2021;46560;Woman;21;69610;A;3;Name 3;888;Medication;1;28;1;9,17
26.11.2021;33201;Woman;55;301100;B;6;Name 6;13125;NonMedication;17;220;1;2 134,69
20.10.2021;118840;Man;43;161987;A;4;Name 4;424;Medication;0;8;0,333;13,67
20.10.2021;105528;Man;44;163585;A;8;Name 8;6395;NonMedication;13;183;2;74,25
12.11.2021;18203;Woman;47;243128;A;1;Name 1;15152;Medication;0;2;1;24,99
08.11.2021;107900;Woman;24;229039;A;0;Name 0;614;Medication;1;32;0,167;10,15
01.10.2021;8840;Woman;36;99947;B;5;Name 5;16957;NonMedication;13;184;5;309,38
07.10.2021;28322;Man;68;118474;A;8;Name 8;508;Medication;1;25;1;2,1
29.10.2021;837;Woman;42;195887;A;3;Name 3;233;Medication;1;23;1;4,17
21.11.2021;57451;Woman;26;277938;B;6;Name 6;4617;NonMedication;11;153;1;9 234,84
07.09.2021;75597;Woman;50;21280;A;8;Name 8;12032;NonMedication;14;200;0,03;452,93
05.09.2021;59456;Woman;48;13193;B;7;Name 7;9455;Medication;1;32;1;111,17
23.11.2021;50602;Woman;38;287077;A;3;Name 3;7114;NonMedication;11;155;1;1 754,16
18.10.2021;24230;Woman;41;154457;B;7;Name 7;1785;Medication;1;27;1;76,91
12.11.2021;4724;Woman;38;245195;B;5;Name 5;5145;Medication;0;6;6;429,75
06.11.2021;8954;Woman;69;223986;B;5;Name 5;615;Medication;1;33;0,2;30,63
22.09.2021;11767;Woman;54;70356;B;6;Name 6;3250;NonMedication;13;190;0,067;1 107,56
26.11.2021;122785;Woman;59;298515;A;1;Name 1;5320;NonMedication;8;122;1;1 774,58
03.09.2021;102687;Man;62;9275;B;5;Name 5;16837;Medication;0;2;0,1;16,43
24.09.2021;108455;Woman;35;75297;A;1;Name 1;6029;NonMedication;12;172;1;2 192,23
22.11.2021;21056;Woman;25;281440;A;1;Name 1;13374;NonMedication;10;146;1;1 475,72
21.11.2021;85819;Woman;33;278122;B;6;Name 6;14921;NonMedication;5;84;1;21 594,38
20.11.2021;90509;Woman;61;271894;A;0;Name 0;1148;Medication;1;27;0,4;12,22
10.11.2021;35889;Woman;54;238217;B;6;Name 6;727;Medication;0;2;0,5;43,7
07.09.2021;49499;Man;30;19219;B;7;Name 7;1655;Medication;0;8;1;91,66
17.11.2021;68631;Woman;77;263012;A;8;Name 8;8019;Medication;1;18;0,417;9,66
21.11.2021;14836;Woman;47;278249;B;6;Name 6;8389;Medication;1;27;1;29,04
23.10.2021;99041;Woman;22;172613;A;0;Name 0;3818;NonMedication;3;46;1;4 935,77
10.09.2021;6817;Woman;27;31406;B;6;Name 6;16190;NonMedication;10;141;1;9 745,31
10.09.2021;115059;Man;64;31008;A;4;Name 4;6022;Medication;1;27;0,2;6,23
05.10.2021;20150;Woman;31;109621;A;1;Name 1;7151;Medication;1;27;2;16,39
09.11.2021;46071;Woman;71;233276;A;3;Name 3;8019;Medication;1;18;0,375;8,68
13.10.2021;26178;Woman;61;138868;A;3;Name 3;3396;Medication;1;18;0,5;9,5
07.09.2021;119421;Woman;54;19799;A;4;Name 4;2126;Medication;0;2;0,5;18,81
14.10.2021;61932;Man;38;143565;A;3;Name 3;3454;Medication;0;6;11;470,07
11.10.2021;30570;Woman;55;131403;B;5;Name 5;6839;NonMedication;4;56;1;13 767,19
17.11.2021;51993;Woman;79;262036;B;5;Name 5;15471;Medication;2;45;0,333;173,33
25.11.2021;22398;Man;49;294475;A;1;Name 1;1099;NonMedication;13;184;6;167,06
26.11.2021;67717;Woman;36;303077;A;8;Name 8;651;Medication;1;31;0,2;5,58
25.10.2021;74758;Woman;36;178206;B;7;Name 7;1100;NonMedication;10;150;1;696,09
04.10.2021;50320;Woman;42;105345;B;7;Name 7;11756;Medication;1;18;0,3;21,64
27.09.2021;71900;Woman;20;85394;A;8;Name 8;52;Medication;0;9;0,067;3,59
31.10.2021;41574;Woman;57;201751;A;2;Name 2;917;Medication;1;18;0,2;7,68
01.11.2021;63632;Woman;25;204135;A;3;Name 3;3171;NonMedication;3;54;1;  -    
23.11.2021;87243;Man;23;288065;B;5;Name 5;6493;NonMedication;9;136;1;2 471,91
07.09.2021;10815;Woman;33;21898;A;2;Name 2;2548;NonMedication;17;216;1;1 648,35
04.10.2021;3004;Woman;61;108091;A;2;Name 2;1517;Medication;1;18;0,25;9,86
05.11.2021;75932;Woman;48;220716;A;2;Name 2;2277;Medication;1;33;1;16,31
21.10.2021;40612;Woman;41;166998;B;5;Name 5;2912;Medication;1;18;0,2;22,23
03.11.2021;93924;Woman;49;211310;A;0;Name 0;16905;Medication;1;24;1;8,49
07.09.2021;75729;Woman;36;19692;A;4;Name 4;751;Medication;1;27;0,4;22,19
29.09.2021;51147;Man;42;89993;B;7;Name 7;5053;NonMedication;9;131;0,25;5 240,81
10.10.2021;54088;Man;30;127567;A;1;Name 1;9904;Medication;1;33;0,25;15,46
08.11.2021;17460;Woman;50;230347;B;5;Name 5;1099;NonMedication;13;184;10;618,75
12.11.2021;98819;Woman;47;243668;A;0;Name 0;758;Medication;1;21;1;15,52
17.09.2021;7832;Woman;52;55645;B;5;Name 5;1517;Medication;1;18;0,1;5,4
20.09.2021;92147;Woman;59;62080;A;0;Name 0;16797;Medication;1;33;0,1;5,47
02.09.2021;123974;Woman;36;5234;B;6;Name 6;14643;Medication;1;32;2;447,08
10.11.2021;99545;Woman;25;235858;A;4;Name 4;8459;NonMedication;5;101;1;1 152,73
06.10.2021;115523;Man;61;112357;A;4;Name 4;2551;NonMedication;17;216;1;1 711,46
21.11.2021;50035;Woman;49;277676;A;1;Name 1;10896;NonMedication;4;64;1;3 267,00
02.11.2021;81778;Man;58;208483;B;5;Name 5;8041;Medication;1;27;0,5;59,4
11.11.2021;1945;Woman;30;241217;A;2;Name 2;5374;NonMedication;8;122;1;677,53
24.10.2021;110337;Woman;44;175766;A;4;Name 4;1592;Medication;1;33;0,4;39,8
26.10.2021;33965;Woman;46;181298;B;7;Name 7;2840;Medication;1;39;1;36,89
07.10.2021;123699;Man;74;117999;A;2;Name 2;5342;Medication;0;1;0,357;26,3
05.09.2021;112755;Woman;50;13513;A;4;Name 4;6716;NonMedication;13;183;5;232,03
26.11.2021;72299;Woman;24;302425;B;5;Name 5;9281;NonMedication;4;60;1;3 294,84
07.11.2021;97158;Woman;60;225807;A;1;Name 1;1099;NonMedication;13;184;10;334,13
09.11.2021;128504;Woman;45;232728;A;1;Name 1;11830;Medication;2;45;0,334;12,74
17.11.2021;86806;Man;55;262529;A;2;Name 2;888;Medication;1;28;1;9,8
25.09.2021;7343;Woman;71;79666;B;5;Name 5;736;NonMedication;12;177;1;  -    
21.11.2021;24322;Woman;41;276238;B;7;Name 7;11716;NonMedication;4;63;1;2 242,97
27.09.2021;130782;Woman;46;84963;B;6;Name 6;10000;NonMedication;3;49;1;1 308,66
20.11.2021;101673;Woman;49;272337;A;4;Name 4;9903;Medication;1;33;0,2;8,79
26.11.2021;70599;Woman;69;302825;A;8;Name 8;2485;Medication;1;33;1;5,74
23.10.2021;7985;Woman;66;174446;B;5;Name 5;17302;Medication;2;45;1;147,33
09.09.2021;44409;Woman;39;26473;B;7;Name 7;16661;Medication;2;45;2;529,3
26.10.2021;44425;Man;40;181274;B;7;Name 7;6400;NonMedication;13;183;3;696,09
05.11.2021;30237;Woman;59;218890;A;1;Name 1;1260;Medication;1;24;1;1,25
26.11.2021;123986;Man;35;299623;A;2;Name 2;3248;NonMedication;3;47;1;1 874,81
20.10.2021;66302;Man;55;163702;A;8;Name 8;3250;NonMedication;13;190;0,167;1 705,89
02.11.2021;113560;Woman;58;206570;A;4;Name 4;2259;Medication;1;27;1;70,54
27.10.2021;4101;Woman;56;187954;B;5;Name 5;16646;Medication;2;45;1,5;229,37
20.11.2021;109748;Woman;60;272388;A;4;Name 4;88;Medication;0;15;1;12,55
19.11.2021;25559;Woman;38;266469;B;7;Name 7;11417;NonMedication;5;101;1;3 403,13
10.10.2021;103803;Woman;36;127154;A;4;Name 4;1475;Medication;1;36;0,25;19,17
07.11.2021;93020;Man;73;225583;A;0;Name 0;3962;NonMedication;10;142;1;813,04
17.10.2021;127371;Woman;69;151306;B;7;Name 7;11344;Medication;0;2;0,111;11,34
12.10.2021;72639;Man;25;136351;A;8;Name 8;3687;NonMedication;10;150;1;751,78
28.11.2021;127067;Woman;22;306307;B;7;Name 7;335;Medication;0;6;0,15;5,31
12.11.2021;68903;Woman;34;246044;A;8;Name 8;13468;NonMedication;11;152;1;2 028,88
19.11.2021;67278;Man;37;270912;A;8;Name 8;632;Medication;1;32;1;0,87
26.10.2021;39920;Man;67;183032;A;2;Name 2;14770;Medication;2;43;1;4,19
14.10.2021;21480;Woman;29;141994;A;1;Name 1;7570;Medication;1;27;1;45,82
22.10.2021;41576;Woman;65;171425;A;2;Name 2;766;NonMedication;13;187;2;167,06
23.11.2021;42015;Man;46;286691;A;2;Name 2;9415;NonMedication;3;49;1;905,85
08.10.2021;81583;Man;28;121451;A;2;Name 2;7269;NonMedication;18;239;1;742,5
26.11.2021;91302;Woman;45;297149;A;0;Name 0;1183;Medication;1;35;0,167;8,6
17.11.2021;66617;Man;58;263116;A;8;Name 8;2696;Medication;1;33;0,5;8,28
20.10.2021;13774;Woman;65;162981;B;5;Name 5;1517;Medication;1;18;0,05;2,99
02.09.2021;69241;Woman;62;4859;A;8;Name 8;8157;NonMedication;13;183;1;445,5
22.10.2021;124678;Woman;26;169366;A;0;Name 0;15152;Medication;0;2;0,333;8,33
16.11.2021;25168;Woman;38;258154;A;3;Name 3;925;Medication;0;2;2;51,92
28.10.2021;83244;Woman;59;189472;A;4;Name 4;6022;Medication;1;27;0,2;6,23
19.09.2021;121937;Woman;23;59072;A;4;Name 4;3968;NonMedication;10;150;1;632,98
19.09.2021;130693;Man;32;60369;A;3;Name 3;8521;NonMedication;11;153;1;881,72
09.11.2021;75192;Woman;29;234594;A;2;Name 2;17267;Medication;1;35;0,25;28,21
25.09.2021;8819;Woman;49;79757;B;5;Name 5;5720;Medication;0;2;0,5;112,62
30.09.2021;4549;Man;62;95734;A;8;Name 8;8076;Medication;0;8;0,333;11,79
26.11.2021;67696;Man;37;300333;B;6;Name 6;1180;Medication;1;27;0,25;14,11
12.09.2021;118990;Woman;69;38664;A;8;Name 8;7338;Medication;2;45;0,333;19,77
12.09.2021;61341;Woman;27;36277;B;7;Name 7;4924;Medication;1;18;0,1;3,45
14.11.2021;21699;Man;24;249330;B;7;Name 7;1099;NonMedication;13;184;50;3 093,75
11.10.2021;88047;Woman;62;130466;A;0;Name 0;1691;Medication;1;31;0,3;2,1
18.09.2021;102072;Woman;23;56858;A;1;Name 1;14504;NonMedication;4;61;1;1 158,30
30.11.2021;115274;Woman;65;313337;A;4;Name 4;103;Medication;0;2;0,5;8,22
18.11.2021;32272;Man;28;265505;B;5;Name 5;439;Medication;1;33;1;44,47
02.11.2021;112791;Man;45;206578;A;4;Name 4;531;Medication;0;2;1;15,74
10.09.2021;67932;Man;63;32803;A;8;Name 8;13664;Medication;1;31;0,1;28,94
04.10.2021;19182;Woman;33;106508;A;1;Name 1;1099;NonMedication;13;184;2;66,83
26.09.2021;77969;Woman;35;80621;B;7;Name 7;10322;NonMedication;11;153;1;7 038,28
07.10.2021;59304;Woman;30;115791;B;7;Name 7;9715;NonMedication;4;60;1;5 414,06
22.11.2021;85303;Woman;28;280963;B;7;Name 7;10083;NonMedication;5;90;1;9 590,63
19.11.2021;42573;Woman;34;268560;A;2;Name 2;8353;NonMedication;5;96;1;6 589,69
18.11.2021;87724;Woman;42;263806;A;0;Name 0;9464;Medication;2;45;0,033;6,43
17.09.2021;110870;Woman;39;55331;A;2;Name 2;13542;Medication;1;25;1;70,51
13.10.2021;7226;Woman;40;139446;B;6;Name 6;3993;NonMedication;9;136;1;2 459,53
06.10.2021;68400;Woman;35;115078;A;8;Name 8;10048;NonMedication;4;61;1;816,75
15.10.2021;113000;Woman;34;144673;A;4;Name 4;2117;Medication;1;23;1;7,05
29.09.2021;90567;Woman;73;91134;A;0;Name 0;7185;NonMedication;8;119;1;361,97
01.10.2021;125480;Man;70;99049;A;3;Name 3;1138;Medication;1;21;1;4,41
12.09.2021;24617;Man;41;38500;A;3;Name 3;4937;Medication;0;4;0,334;110,45
27.09.2021;51538;Man;48;84973;B;6;Name 6;7800;Medication;0;8;1;200,01
15.10.2021;19777;Man;32;145171;A;1;Name 1;11959;NonMedication;13;183;4;367,54
12.11.2021;128248;Woman;49;244520;A;2;Name 2;15042;Medication;1;31;1,333;59,08
30.11.2021;3588;Woman;36;315773;A;8;Name 8;9182;NonMedication;4;56;0,068;239,46
26.11.2021;111358;Woman;37;297980;A;4;Name 4;6982;Medication;1;18;0,333;11,9
14.11.2021;67758;Woman;45;252093;A;8;Name 8;586;Medication;0;6;0,2;16,23
05.09.2021;48617;Woman;25;14956;B;6;Name 6;14889;NonMedication;10;139;1;5 228,44
10.09.2021;70536;Woman;48;32664;A;8;Name 8;14826;NonMedication;8;126;1;1 399,61
28.11.2021;108823;Man;34;308401;A;2;Name 2;3207;NonMedication;3;47;1;1 466,44
14.10.2021;44670;Woman;46;140962;B;7;Name 7;6314;Medication;1;35;1;6,35
23.09.2021;80015;Woman;32;73220;B;5;Name 5;2985;Medication;0;4;0,667;136,17
26.11.2021;11098;Woman;32;300919;B;6;Name 6;13630;NonMedication;11;152;1;2 614,22
09.11.2021;6104;Man;26;233527;B;5;Name 5;13174;Medication;1;23;1;69,65
22.11.2021;19357;Woman;61;281165;A;1;Name 1;649;Medication;1;31;0,1;6,29
27.11.2021;47288;Woman;31;305343;A;3;Name 3;3028;Medication;1;18;1,4;95,64
08.10.2021;20687;Woman;29;120771;A;1;Name 1;8157;NonMedication;13;183;1;445,5
10.10.2021;59976;Man;35;129348;B;5;Name 5;345;Medication;1;23;10;27,23
01.10.2021;2179;Woman;26;97937;A;1;Name 1;315;Medication;1;23;1;18,13
12.11.2021;42893;Woman;63;244417;A;2;Name 2;3900;Medication;0;2;0,667;23,5
26.11.2021;14688;Woman;62;300867;B;6;Name 6;16583;NonMedication;11;152;1;6 939,28
26.10.2021;6900;Woman;47;184592;B;5;Name 5;2683;Medication;0;2;1;106
10.11.2021;54855;Woman;25;237499;A;3;Name 3;3121;Medication;0;2;0,334;26,3
24.11.2021;8415;Woman;39;291602;B;5;Name 5;3072;Medication;0;2;0,667;51,59
20.09.2021;105219;Woman;55;63917;A;8;Name 8;4194;Medication;0;6;1;5,66
26.09.2021;38743;Woman;30;82310;A;2;Name 2;279;NonMedication;4;68;1;1 878,53
19.10.2021;67583;Man;35;161398;A;8;Name 8;3190;Medication;0;11;0,1;27,23
10.10.2021;70401;Woman;59;128621;A;8;Name 8;11344;Medication;0;2;0,111;8,63
29.09.2021;112982;Woman;34;90720;A;1;Name 1;1099;NonMedication;13;184;51;1 704,04
21.11.2021;106500;Woman;66;279394;A;2;Name 2;1099;NonMedication;13;184;50;1 392,19
29.11.2021;116670;Woman;66;309414;A;4;Name 4;9640;Medication;1;35;0,2;2,45
15.10.2021;83586;Man;54;147242;A;3;Name 3;5733;Medication;1;32;1;84,02
29.10.2021;114342;Woman;61;193698;A;4;Name 4;473;Medication;0;8;0,167;6,13
07.11.2021;117930;Woman;27;225145;A;4;Name 4;5052;NonMedication;3;51;1;898,43
07.09.2021;77786;Woman;24;19142;B;7;Name 7;160;Medication;1;18;4;23,28
15.10.2021;11108;Man;65;146198;B;6;Name 6;1099;NonMedication;13;184;50;3 093,75
23.10.2021;119228;Woman;39;174016;A;2;Name 2;6572;Medication;1;19;0,3;14,16
23.09.2021;2391;Man;23;72451;A;2;Name 2;13089;Medication;2;45;0,333;56,06
21.10.2021;13788;Woman;80;166194;B;6;Name 6;3105;Medication;0;2;0,667;39,11
05.09.2021;69394;Woman;51;15472;A;8;Name 8;651;Medication;1;31;0,1;3,57
29.09.2021;16586;Man;42;90681;A;1;Name 1;3119;Medication;0;2;1;95,7
26.09.2021;67261;Man;60;82990;A;8;Name 8;10048;NonMedication;4;61;1;980,1
08.09.2021;75950;Woman;67;23717;A;4;Name 4;8076;Medication;0;8;0,667;19,19
23.11.2021;53513;Man;36;287411;A;3;Name 3;383;NonMedication;4;56;0,037;254,31
24.09.2021;123595;Woman;59;74463;A;0;Name 0;103;Medication;0;2;1;16,44
24.11.2021;122547;Man;45;290279;A;1;Name 1;14445;Medication;0;2;0,5;23,5
20.10.2021;17225;Woman;51;162638;A;1;Name 1;657;Medication;1;21;1;2,83
09.09.2021;62931;Man;22;27691;B;6;Name 6;9232;Medication;1;41;1;38,12
04.11.2021;51960;Woman;29;215368;B;5;Name 5;4778;Medication;1;31;1;33,8
15.11.2021;105146;Man;52;254335;A;2;Name 2;1099;NonMedication;13;184;5;167,06
13.11.2021;88116;Woman;45;247139;A;0;Name 0;2218;Medication;0;15;0,075;5,94
14.10.2021;115799;Man;32;141742;A;4;Name 4;4283;NonMedication;18;238;1;74,25
23.11.2021;15165;Woman;38;288341;B;6;Name 6;8330;Medication;2;45;1;126,46
11.09.2021;125026;Woman;25;35743;B;5;Name 5;16905;Medication;1;24;1;17,7
05.09.2021;127426;Man;53;13881;A;1;Name 1;467;Medication;1;19;0,2;4,46
24.11.2021;115218;Man;30;289843;A;4;Name 4;7980;Medication;2;45;1;50,37
29.10.2021;66766;Woman;38;196421;A;8;Name 8;1220;Medication;0;6;0,2;10,02
13.11.2021;121736;Woman;41;246531;B;7;Name 7;7335;Medication;0;4;0,333;83,58
04.09.2021;98947;Woman;35;10558;A;0;Name 0;651;Medication;1;31;0,1;3,62
23.11.2021;96197;Woman;30;288639;B;6;Name 6;10108;NonMedication;5;83;1;25 059,38
14.09.2021;17452;Woman;65;43053;A;1;Name 1;9227;Medication;1;24;6;4,9
28.10.2021;107979;Woman;26;189589;A;0;Name 0;2997;Medication;1;33;1;29,21
21.10.2021;55212;Woman;29;164899;B;7;Name 7;3544;NonMedication;4;56;0,071;810,56
21.11.2021;90256;Woman;61;277253;A;0;Name 0;8157;NonMedication;13;183;1;464,06
15.10.2021;7348;Woman;34;147226;A;3;Name 3;7733;NonMedication;4;56;0,238;705,38
28.10.2021;13156;Woman;60;191573;B;6;Name 6;12151;NonMedication;12;174;1;4 625,16
22.10.2021;87718;Man;62;169340;A;0;Name 0;1321;Medication;1;23;2;3,57
26.10.2021;41893;Woman;68;183196;A;2;Name 2;3263;Medication;0;2;0,5;22,62
16.11.2021;85419;Woman;42;256795;A;1;Name 1;888;Medication;1;28;1;2,99
09.11.2021;89829;Woman;33;231561;A;0;Name 0;542;Medication;1;31;0,3;1,12
02.11.2021;87923;Woman;46;207059;A;0;Name 0;8265;Medication;0;2;1,071;99,15
06.09.2021;91176;Woman;45;16963;A;0;Name 0;9192;Medication;1;27;0,1;1,91
12.09.2021;57798;Woman;37;36748;A;4;Name 4;2538;Medication;1;18;0,5;50,42
24.09.2021;128989;Woman;35;74351;B;7;Name 7;437;Medication;1;33;1;71,1
26.11.2021;64860;Woman;56;297749;A;4;Name 4;11690;NonMedication;12;173;1;1 301,23
09.11.2021;109757;Woman;43;231969;A;4;Name 4;1692;Medication;1;21;1;2,83
20.11.2021;73752;Woman;51;273206;A;3;Name 3;305;Medication;0;8;1;24,56
